,UFID,BLD_NM,DONG_NM,GRND_FLR,UGRND_FLR,PNU,ARCHAREA,TOTALAREA,PLATAREA,HEIGHT,STRCT_CD,USABILITY,BC_RAT,VL_RAT,BLDRGST_PK,USEAPR_DAY,REGIST_DAY,GB_CD,VIOL_BD_YN,GEOIDN,BLDG_PNU,BLDG_PNU_Y,BLD_UNLICE,BD_MGT_SN,SGG_OID,COL_ADM_SE,geometry
40,0000202047324438254200000000,,,0,0,1165010800113220000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,12986,11650,"POLYGON ((202051.3959999997 443822.2219999991, 202046.7249999996 443820.4100000001, 202043.2400000002 443828.5040000007, 202047.943 443830.5040000007, 202051.3959999997 443822.2219999991))"
41,1993202262974440278400000000,,,4,1,1165010800113170013,162.0,827.57,403.6,18.32,21,04000,40.13,157.13,14267,19930604,20170211,0,0,B001000000012U4VA,,,,1165010800113170013020014,8138,11650,"POLYGON ((202269.0259999996 444035.1579999998, 202272.3229999999 444025.9700000007, 202257.0259999996 444020.2200000007, 202253.5580000002 444029.6899999995, 202260.9479999999 444032.0649999995, 202261.2450000001 444032.7210000008, 202261.5259999996 444033.0649999995, 202261.6200000001 444033.159, 202261.8540000003 444033.3780000005, 202262.0580000002 444033.5030000005, 202262.3540000003 444033.6280000005, 202262.5889999997 444033.784, 202263.3700000001 444034.159, 202263.4790000003 444034.159, 202263.9950000001 444034.2510000002, 202264.2290000003 444034.2510000002, 202264.9330000002 444034.3139999993, 202265.1359999999 444034.3450000007, 202265.4479999999 444034.3139999993, 202265.5580000002 444034.2829999998, 202265.8700000001 444034.0329999998, 202269.0259999996 444035.1579999998))"
42,0000201910634436508600000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B001000000012ZBLC,,,,,13672,11650,"POLYGON ((201919.6739999996 443639.0979999993, 201911.767 443635.9729999993, 201908.7359999996 443644.1300000008, 201901.7209999999 443663.0360000003, 201909.1739999996 443665.9110000003, 201917.7050000001 443644.1300000008, 201919.6739999996 443639.0979999993))"
43,0000202361814438750400000000,,,0,0,1165010800113190009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B001000000012X7QB,,,,1165010800113190009000001,13959,11650,"POLYGON ((202374.7429999998 443882.4049999993, 202377.4460000005 443875.3110000007, 202380.0240000002 443876.3420000002, 202380.6030000001 443874.6239999998, 202378.852 443873.9360000007, 202378.5559999999 443874.2799999993, 202350.0559999999 443863.1870000008, 202345.3839999996 443876.0309999995, 202372.977 443886.9059999995, 202374.7429999998 443882.4049999993))"
44,0000201916294436362900000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B001000000012ZBLC,,,,,13961,11650,"POLYGON ((201920.6270000003 443636.6610000003, 201912.7199999997 443633.6300000008, 201911.9699999997 443635.9110000003, 201919.7989999996 443638.9729999993, 201920.6270000003 443636.6610000003))"
45,2001202146784440528800000000,밀라텔쉐르빌,,22,5,1165010800113160031,599.38,16746.08,1021.8,86.6,42,02000,58.66,1095.15,17218,20010731,20201014,0,0,B0010000000129EIL,,,,1165010800113160031020108,3428,11650,"POLYGON ((202140.9790000003 444038.9110000003, 202138.2910000002 444037.8790000007, 202130.5880000005 444058.4419999998, 202140.9630000005 444062.4110000003, 202155.1979999999 444067.8479999993, 202163.0880000005 444047.4409999996, 202140.9790000003 444038.9110000003))"
46,0000202193604440214200000000,,,0,0,1165010800113170031,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,13258,11650,"POLYGON ((202197.5250000004 444021.034, 202191.0719999997 444018.5969999991, 202189.6660000002 444021.9719999991, 202196.3530000001 444024.1600000001, 202197.5250000004 444021.034))"
47,0000202319914438970000000000,,,0,0,1165010800113200010,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,12385,11650,"POLYGON ((202327.3260000004 443884.0999999996, 202323.0219999999 443882.4509999994, 202312.4910000004 443909.9340000004, 202316.8200000003 443911.5199999996, 202327.3260000004 443884.0999999996))"
48,0000201831084439719500000000,,,0,0,1165010800113130017,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,11812,11650,"POLYGON ((201832.1619999995 443970.6960000005, 201829.9900000002 443970.6649999991, 201830.0209999997 443973.2899999991, 201832.2240000004 443973.1649999991, 201832.1619999995 443970.6960000005))"
49,0000201901564436530400000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000131N38,,,,1165010800113230009022500,11827,11650,"POLYGON ((201905.8459999999 443650.5669999998, 201899.5489999996 443648.3479999993, 201897.392 443655.4729999993, 201903.3770000003 443657.8479999993, 201905.8459999999 443650.5669999998))"
50,0000202368044438594700000000,,,0,0,1165010800113190010,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B001000000012U3GT,,,,,16278,11650,"POLYGON ((202385.6179999998 443856.3739999998, 202356.8839999996 443845.7170000002, 202350.6179999998 443862.6239999998, 202379.0240000002 443873.2170000002, 202385.6179999998 443856.3739999998))"
51,0000202261834440157100000000,,,0,0,1165010800113170015,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,16306,11650,"POLYGON ((202262.0109999999 444019.7200000007, 202264.7750000004 444012.2200000007, 202261.807 444011.2520000003, 202258.9009999996 444019.1889999993, 202261.8229999999 444020.2200000007, 202262.0109999999 444019.7200000007))"
52,1979201883454439633200000000,진흥아파트,8동,15,1,1165010800113150000,786.45,12661.8,0.0,0.0,21,02000,0.0,0.0,17208,19790822,20170426,0,0,B0010000000131GCA,,,,1165010800113150000020158,11135,11650,"POLYGON ((201919.6320000002 443982.5390000008, 201923.3969999999 443972.3190000001, 201880.6310000001 443955.9759999998, 201847.318 443943.3509999998, 201843.6459999997 443953.4460000005, 201848.2400000002 443955.0710000005, 201847.9740000004 443956.0089999996, 201847.8339999998 443956.477, 201864.5999999996 443962.6319999993, 201865.0530000003 443961.7259999998, 201873.1940000001 443964.7259999998, 201872.7410000004 443965.8509999998, 201889.5539999995 443972.2579999994, 201889.9289999995 443971.3200000003, 201898.0539999995 443974.2259999998, 201897.6009999998 443975.4450000003, 201914.2719999999 443981.8200000003, 201914.7879999997 443980.7579999994, 201919.6320000002 443982.5390000008))"
53,2005202247774440423300000000,강남 누드죤빌딩,,13,4,1165010800113170011,419.69,7759.07,699.8,41.7,21,04000,59.97,772.56,17219,20050114,20210709,0,0,B001000000012UHD5,,,,1165010800113170011020322,23880,11650,"POLYGON ((202233.0619999999 444047.0010000002, 202234.3229999999 444047.3169999998, 202234.2280000001 444047.5059999991, 202255.335 444055.466, 202262.0310000004 444037.3790000007, 202239.8250000002 444029.0840000007, 202237.6809999999 444034.6640000008, 202238.9740000004 444035.1370000001, 202236.6789999995 444041.2550000008, 202235.4460000005 444040.7789999992, 202233.0619999999 444047.0010000002))"
54,0000201904644438671100000000,,,0,0,1165010800113150000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000BOI4CB,,,,1165010800113150000020291,15925,11650,"POLYGON ((201907.4110000003 443865.5069999993, 201903.3020000001 443864.0690000001, 201901.9419999998 443868.7559999991, 201905.8799999999 443870.1940000001, 201907.4110000003 443865.5069999993))"
55,0000202101054438270200000000,,,0,0,1165010800113210000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,15585,11650,"POLYGON ((202102.7240000004 443827.4399999995, 202103.5839999998 443825.3780000005, 202100.2560000001 443824.3460000008, 202098.5209999997 443828.5960000008, 202101.8810000001 443829.7530000005, 202102.7240000004 443827.4399999995))"
56,1997202166084439438300000000,가락빌딩,,5,1,1165010800113160019,1976.76,4063.23,4512.7,17.3,21,04000,43.8,81.41,14259,19971008,20170224,0,0,B0010000000129ECF,,,,,13695,11650,"POLYGON ((202176.102 443956.034, 202183.29 443937.0649999995, 202186.3679999998 443938.159, 202179.227 443956.034, 202177.6960000005 443959.8460000008, 202185.8530000001 443963.159, 202188.54 443956.0649999995, 202197.9460000005 443931.3460000008, 202192.0870000003 443929.0960000008, 202190.4460000005 443932.409, 202185.602 443931.0030000005, 202187.3049999997 443927.0020000003, 202154.8200000003 443914.409, 202140.9919999996 443950.2530000005, 202138.7429999998 443956.0659999996, 202137.1960000005 443960.0659999996, 202140.9929999998 443961.5350000001, 202169.7740000002 443972.6909999996, 202176.102 443956.034))"
57,0000201903954436455800000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000131N27,,,,1165010800113230009023203,18382,11650,"POLYGON ((201908.4390000002 443643.0040000007, 201902.0489999996 443640.5040000007, 201900.892 443644.1300000008, 201899.5489999996 443648.3479999993, 201905.8459999999 443650.5669999998, 201908.0489999996 443644.1300000008, 201908.4390000002 443643.0040000007))"
58,0000202052304438290800000000,,,0,0,1165010800113220000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,18434,11650,"POLYGON ((202055.7089999998 443828.0350000001, 202050.5060000001 443825.9719999991, 202049.0209999997 443830.2540000007, 202053.9900000002 443832.1600000001, 202055.7089999998 443828.0350000001))"
59,1991202050104440238700000000,,,5,1,1165010800113160001,207.21,1275.8,0.0,0.0,21,10000,0.0,0.0,14256,19910821,20170222,0,0,B001000000012Z19P,,,,1165010800113160001027658,10419,11650,"POLYGON ((202059.6809999999 444020.068, 202045.29 444014.7239999995, 202040.7280000001 444027.1620000005, 202043.415 444028.0059999991, 202043.2120000003 444028.7239999995, 202053.8370000003 444033.0059999991, 202054.0089999996 444033.0370000005, 202054.1960000005 444033.0370000005, 202054.4929999998 444032.9739999995, 202054.602 444032.943, 202059.6809999999 444020.068))"
60,1981202055484439660700000000,성원빌딩,,4,1,1165010800113160003,560.04,2367.77,1320.0,13.2,21,04000,42.43,130.24,14257,19810528,20170222,0,0,B001000000013078V,,,,1165010800113160003027660,2356,11650,"POLYGON ((202069.8200000003 443955.2860000003, 202052.0860000001 443947.9729999993, 202048.9139999999 443956.0360000003, 202040.8830000004 443976.568, 202059.9919999996 443983.9419999998, 202063.0860000001 443975.5360000003, 202062.1330000004 443975.1300000008, 202069.5389999999 443956.0050000008, 202069.8200000003 443955.2860000003))"
61,1988202147044440275900000000,,,2,1,1165010800113160030,413.82,856.77,696.5,8.3,32,04000,59.41,116.81,14261,19880302,20170222,0,0,B0010000000129E7A,,,,1165010800113160030020013,22998,11650,"POLYGON ((202156.9469999997 444021.5969999991, 202144.2439999999 444016.5659999996, 202140.9790000003 444024.0969999991, 202136.8849999998 444033.5050000008, 202140.9790000003 444035.0350000001, 202150.2599999998 444038.5040000007, 202156.9469999997 444021.5969999991))"
62,0000202227374439634000000000,,,0,0,1165010800113170025,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,18551,11650,"POLYGON ((202232.3839999996 443961.0639999993, 202225.0710000005 443958.4399999995, 202222.5559999999 443966.0030000005, 202229.4939999999 443968.284, 202232.3839999996 443961.0639999993))"
63,0000202283424441524300000000,,,0,0,1165010800113730000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000BOHKZE,,,,,18238,11650,"POLYGON ((202284.8559999997 444151.409, 202282.8880000003 444150.5960000008, 202282.0439999998 444153.5649999995, 202283.9029999999 444154.2530000005, 202284.8559999997 444151.409))"
64,0000201927134437388900000000,,,0,0,1165010800113230001,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B00100000001308D2,,,,1165010800113230001023204,16542,11650,"POLYGON ((201920.3619999997 443729.068, 201915.5029999996 443741.5050000008, 201933.801 443748.7229999993, 201938.8459999999 443736.3169999998, 201920.3619999997 443729.068))"
65,0000201907514436902900000000,,,0,0,1165010800113230004,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B00100000001306SF,,,,1165010800113230004023155,17557,11650,"POLYGON ((201909.9859999996 443689.0669999998, 201906.3770000003 443687.6919999998, 201905.017 443691.5360000003, 201908.7050000001 443692.8800000008, 201909.9859999996 443689.0669999998))"
66,0000201906514436379100000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000131N16,,,,1165010800113230009023202,20764,11650,"POLYGON ((201911.2359999996 443635.4729999993, 201904.2510000002 443632.8800000008, 201902.0489999996 443640.5040000007, 201908.4390000002 443643.0040000007, 201911.2359999996 443635.4729999993))"
67,0000202062024438237900000000,,,0,0,1165010800113220000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000BOI4NM,,,,1165010800113220004022465,21047,11650,"POLYGON ((202050.5060000001 443825.9719999991, 202055.7089999998 443828.0350000001, 202065.6619999995 443831.9719999991, 202071.6619999995 443828.6600000001, 202073.568 443823.3790000007, 202076.0530000003 443824.1909999996, 202076.3810000001 443823.1290000007, 202054.693 443814.8159999996, 202050.193 443825.8469999991, 202050.5060000001 443825.9719999991))"
68,0000201917424436080500000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000131Y9P,,,,1165010800113230009023198,20256,11650,"POLYGON ((201915.0480000004 443602.9729999993, 201912.2980000004 443610.3169999998, 201919.7980000004 443613.1290000007, 201922.5630000001 443605.8169999998, 201915.0480000004 443602.9729999993))"
69,2007202204174438378900000000,삼성생명 서초타워,,34,7,1165010800113210015,2619.92,110660.95,6563.5,149.82,42,14000,39.912,1096.19,14281,20070402,20170215,0,0,B001000000012VGOG,,,,1165010800113210015000001,17938,11650,"POLYGON ((202218.4409999996 443855.5270000007, 202234.7249999996 443812.8139999993, 202225.0939999996 443809.1420000009, 202223.9960000003 443812.0240000002, 202197.557 443801.5800000001, 202189.0999999996 443824.2899999991, 202185.8660000004 443823.2119999994, 202173.7889999999 443854.3460000008, 202176.9000000004 443855.4539999999, 202176.3229999999 443857.1339999996, 202188.2829999998 443861.7440000009, 202186.6600000001 443865.6009999998, 202212.2920000004 443875.3729999997, 202219.6789999995 443855.9989999998, 202218.4409999996 443855.5270000007))"
70,0000201964894437765000000000,,,0,0,1165010800113220000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,20856,11650,"POLYGON ((201968.4570000004 443775.8800000008, 201962.5820000004 443773.7860000003, 201961.4409999996 443777.2229999993, 201967.1289999997 443779.1919999998, 201968.4570000004 443775.8800000008))"
71,0000202165784441041100000000,,,0,0,1165010800113070006,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B001000000012Y1HW,,,,,20424,11650,"POLYGON ((202162.6509999996 444097.5360000003, 202160.3080000002 444096.6919999998, 202157.4479999999 444104.4729999993, 202172.3550000004 444110.1919999998, 202174.6830000002 444104.3169999998, 202162.0259999996 444099.7229999993, 202162.6509999996 444097.5360000003))"
72,1970202038434436548300000000,,,3,1,1165010800113220000,0.0,9775.08,0.0,0.0,21,17000,0.0,0.0,14283,19700415,20200723,0,1,B00100000001308MB,,,,1165010800113220001022457,10651,11650,"POLYGON ((202029.4869999997 443644.1280000005, 202007.767 443635.7210000008, 202005.767 443641.3780000005, 202003.3770000003 443640.5020000003, 202002.6270000003 443642.3159999996, 202004.8300000001 443643.2530000005, 202004.5020000003 443644.1280000005, 202002.9869999997 443648.1909999996, 202069.159 443674.0960000008, 202074.0810000002 443661.409, 202029.4869999997 443644.1280000005))"
73,0000202235344439781100000000,,,0,0,1165010800113170026,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,18997,11650,"POLYGON ((202232.3839999996 443961.0639999993, 202214.4790000003 444007.5020000003, 202234.5880000005 444014.7210000008, 202249.6349999998 443975.3450000007, 202252.8530000001 443976.5639999993, 202257.057 443965.2200000007, 202254.0880000005 443964.0639999993, 202256.9160000002 443956.3450000007, 202256.057 443955.8760000002, 202223.9460000005 443943.9389999993, 202219.2589999996 443955.909, 202219.4460000005 443956.0030000005, 202232.4460000005 443960.9079999998, 202232.3839999996 443961.0639999993))"
74,0000202290344439570500000000,,,0,0,1165010800113170035,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,19308,11650,"POLYGON ((202289.807 443956.0940000005, 202288.1349999998 443955.5010000002, 202287.9160000002 443956.0940000005, 202287.682 443956.7190000005, 202292.4160000002 443958.6879999992, 202292.9000000004 443957.2510000002, 202289.807 443956.0940000005))"
75,1990202185354441178300000000,,,10,4,1165010800113070007,418.32,6277.79,0.0,0.0,21,14000,0.0,0.0,17153,19900607,20170203,0,0,B001000000012U2O1,,,,1165010800113070007020000,3618,11650,"POLYGON ((202199.8399999999 444114.6280000005, 202176.7300000004 444105.6909999996, 202170.8700000001 444121.0669999998, 202193.9960000003 444129.9719999991, 202199.8399999999 444114.6280000005))"
76,0000202251124441330800000000,,,0,0,1165010800113060008,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B001000000012U46K,,,,,19642,11650,"POLYGON ((202252.0269999998 444131.2530000005, 202248.8399999999 444130.0969999991, 202247.5590000004 444133.5659999996, 202253.7149999999 444135.9710000008, 202254.8399999999 444133.0030000005, 202251.7769999998 444131.8460000008, 202252.0269999998 444131.2530000005))"
77,0000201919194436217100000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000131ZFW,,,,,19401,11650,"POLYGON ((201923.5480000004 443617.1300000008, 201919.0480000004 443615.5360000003, 201914.8760000002 443626.3800000008, 201919.267 443627.9110000003, 201923.5480000004 443617.1300000008))"
78,0000201931534436953800000000,,,0,0,1165010800113230002,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B001000000012YJNL,,,,1165010800113230002022478,20101,11650,"POLYGON ((201954.2209999999 443698.5669999998, 201913.142 443681.7550000008, 201909.3140000002 443692.6610000003, 201950.0180000002 443708.8169999998, 201954.2209999999 443698.5669999998))"
79,0000201972394436598900000000,,,0,0,1165010800113990000,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,23154,11650,"POLYGON ((201973.642 443659.1909999996, 201971.8300000001 443658.7219999991, 201971.1579999998 443660.5350000001, 201972.892 443661.1290000007, 201973.642 443659.1909999996))"
80,0000202132944440941300000000,,,0,0,1165010800113100006,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,23254,11650,"POLYGON ((202138.7139999997 444093.5979999993, 202128.6830000002 444090.0669999998, 202127.0889999997 444094.6300000008, 202137.2920000004 444098.2229999993, 202138.7139999997 444093.5979999993))"
81,0000202117844440872000000000,,,0,0,1165010800113100006,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,21381,11650,"POLYGON ((202120.4790000003 444085.8800000008, 202116.4630000005 444084.7229999993, 202115.2450000001 444088.4110000003, 202119.1050000004 444089.7860000003, 202120.4790000003 444085.8800000008))"
82,1995202167474439919700000000,,,7,3,1165010800113160028,416.35,3967.53,694.3,30.66,21,04000,59.96,348.93,14260,19950217,20190926,0,0,B001000000012U32F,,,,1165010800113160028020116,16763,11650,"POLYGON ((202173.9939999999 444004.3780000005, 202174.8849999998 444001.8790000007, 202176.2599999998 444002.3790000007, 202176.5099999998 444002.2219999991, 202178.9469999997 443996.9409999996, 202180.0880000005 443993.7540000007, 202181.102 443990.8780000005, 202181.7589999996 443988.2210000008, 202181.6339999996 443987.9399999995, 202158.6179999998 443979.4719999991, 202158.3990000002 443979.5659999996, 202153.3370000003 443993.3469999991, 202153.3679999998 443993.6600000001, 202158.8210000005 443995.8469999991, 202157.8370000003 443998.6909999996, 202173.9939999999 444004.3780000005))"
83,0000202163134441122100000000,,,0,0,1165010800113070006,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,,,,,,22058,11650,"POLYGON ((202153.8540000003 444113.9729999993, 202169.1359999999 444119.9419999998, 202172.2450000001 444110.2860000003, 202157.2450000001 444104.5669999998, 202153.8540000003 444113.9729999993))"
84,0000201914594436154400000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000131YAQ,,,,1165010800113230009023197,21441,11650,"POLYGON ((201909.4380000001 443617.7860000003, 201917.0159999998 443620.3790000007, 201919.7350000003 443613.2229999993, 201912.2659999998 443610.4110000003, 201909.4380000001 443617.7860000003))"
85,1970202039984436703200000000,,2동,3,1,1165010800113220000,1013.39,2077.52,0.0,12.0,21,17000,0.0,0.0,800000620,19700415,20110209,0,1,B001000000012ZCD5,,,,1165010800113220001022483,21760,11650,"POLYGON ((202054.6909999996 443686.3460000008, 202057.6279999996 443678.784, 202074.1600000001 443685.0649999995, 202082.0180000002 443664.5020000003, 202074.3619999997 443661.4399999995, 202069.2999999998 443674.409, 202002.8930000002 443648.4100000001, 201999.9560000002 443656.1909999996, 202016.3930000002 443662.7210000008, 202012.1900000004 443673.8469999991, 202042.2999999998 443685.534, 202043.4709999999 443682.1899999995, 202054.6909999996 443686.3460000008))"
86,0000201899184436599200000000,,,0,0,1165010800113230009,0.0,0.0,0.0,0.0,,,0.0,0.0,,,20110209,,,B0010000000131N49,,,,1165010800113230009022499,22105,11650,"POLYGON ((201903.3770000003 443657.8479999993, 201897.392 443655.4729999993, 201895.1890000002 443662.1919999998, 201900.7050000001 443664.3800000008, 201903.3770000003 443657.8479999993))"
87,1980202216814441346800000000,,,3,1,1165010800113070022,701.7,3265.87,1469.1,0.0,21,14000,47.76,147.37,17155,19801105,20150718,0,0,B001000000012U45J,,,,1165010800113070023020157,21959,11650,"POLYGON ((202225.7929999996 444123.8469999991, 202207.1679999996 444116.7850000001, 202199.5590000004 444136.6290000007, 202214.4809999997 444141.9409999996, 202212.0120000001 444149.0969999991, 202225.4960000003 444154.0659999996, 202230.5899999999 444141.2540000007, 202230.199 444140.6909999996, 202230.2300000004 444140.5659999996, 202230.9960000003 444138.8159999996, 202227.2149999999 444125.4100000001, 202225.7300000004 444124.9719999991, 202225.7929999996 444123.8469999991))"
88,2004202191504437191600000000,풍림아이원매직,풍림아이원매직,14,4,1165010800113210009,662.35,12192.93,1123.5,46.25,21,14000,58.95,786.58,17226,20040924,20210617,0,0,B001000000012U2NZ,,,,1165010800113210009023227,7628,11650,"POLYGON ((202199.2560000001 443735.3760000002, 202208.2390000001 443711.4690000005, 202184.4890000001 443702.6569999997, 202182.8329999996 443707.0010000002, 202182.3329999996 443706.7510000002, 202174.7079999996 443726.7819999997, 202194.7240000004 443734.3129999992, 202194.9110000003 443733.7190000005, 202199.2560000001 443735.3760000002))"
89,1974202285264440889100000000,,,6,1,1165010800113180001,461.99,3030.63,673.7,22.5,21,03000,68.58,381.27,14273,19741204,20171103,0,0,B001000000012U3ER,,,,1165010800113180001020005,4495,11650,"POLYGON ((202302.0590000004 444085.6889999993, 202274.5590000004 444075.6899999995, 202268.449 444091.8149999995, 202295.699 444102.3460000008, 202302.0590000004 444085.6889999993))"
90,1984202304794440073700000000,,,8,3,1165010800113180008,333.66,3657.7,589.6,33.1,21,14000,56.59,436.86,14275,19840130,20190201,0,0,B001000000012U2P2,,,,1165010800113180008019994,17746,11650,"POLYGON ((202308.3080000002 443995.625, 202300.557 443992.4700000007, 202292.8080000002 444012.6889999993, 202312.5889999997 444020.6270000003, 202315.8080000002 444012.0940000005, 202308.3080000002 443995.625))"
91,1981202277364441096000000000,,,8,2,1165010800113180000,418.59,4674.25,861.1,28.85,21,14000,48.61,385.11,14272,19811209,20171014,0,0,B001000000012U5DS,,,,1165010800113180000020001,6354,11650,"POLYGON ((202291.9960000003 444103.2210000008, 202278.2460000003 444098.1270000003, 202276.6679999996 444102.3780000005, 202275.6059999997 444101.9710000008, 202275.1210000003 444103.0649999995, 202266.4179999996 444100.3149999995, 202261.6370000001 444113.3460000008, 202284.6679999996 444122.3149999995, 202291.9960000003 444103.2210000008))"
